311	493	4	884364465
56	229	3	892676340
537	426	1	886032154
312	1451	4	891699156
308	276	4	887736998
361	502	4	879440475
174	1074	4	886514529
57	121	4	883697432
56	1028	4	892911227
896	546	2	887160938
606	7	4	878143509
792	1	4	877910822
435	240	3	884133818
303	418	4	879483510
328	316	5	888641915
648	809	3	884883323
216	569	3	880245291
279	228	4	889326161
371	174	4	877487751
860	269	2	891535991
385	61	2	879441572
655	1466	3	890497592
880	246	5	892958837
145	286	3	875269755
451	687	2	879012510
392	513	5	891039049
74	331	4	888333352
13	429	5	884538727
881	712	3	876539156
272	423	4	879454939
8	260	3	879361665
904	781	4	879735678
157	50	4	886890541
450	632	5	882395914
104	289	4	888442112
747	967	3	888639318
771	189	5	880659815
717	831	3	884642958
788	65	4	880869584
326	233	4	879876941
889	943	3	880178512
274	1060	4	878945645
429	81	3	882385243
524	52	4	884636453
151	1070	4	879524174
316	716	5	880853881
305	686	3	886324330
200	38	3	884130348
721	687	3	877137358
189	197	5	893265291
823	274	4	878439038
354	13	3	891216825
416	258	5	893213549
457	239	5	882397267
508	173	4	883767140
83	265	5	880308186
189	656	4	893265568
326	98	5	879875112
868	145	1	877109082
83	393	5	887665423
641	496	2	879370337
141	1023	4	884585274
727	1222	1	883713574
776	134	4	892210460
708	596	4	877326158
500	402	3	883875388
151	482	4	879524345
87	577	4	879877127
749	620	4	882804506
252	100	5	891456797
70	393	4	884068497
634	1	3	875728872
268	88	2	875743760
50	475	5	877052167
642	862	4	892241015
164	100	5	889401998
816	332	4	891710994
393	785	3	889729749
83	243	3	891181725
721	107	4	877140780
405	517	3	885547177
936	547	5	886833795
716	31	3	879794996
643	509	3	891448839
542	240	3	886533142
289	21	1	876790499
617	675	4	883789425
637	244	1	882903645
273	321	4	891293048
160	218	4	876861878
272	187	5	879455043
883	174	4	891696824
301	69	5	882076682
747	117	2	888639780
416	926	2	886315298
511	346	4	890004686
561	1010	3	885809781
885	174	5	885715780
901	210	4	877130999
918	133	1	891987267
405	1503	1	885548932
271	22	5	885848518
774	537	2	888556893
880	689	4	880166577
887	476	1	881379059
416	65	5	893212930
308	584	4	887738717
601	290	3	876350501
398	663	2	875735255
356	300	3	891405978
551	1303	1	892785399
18	213	5	880131201
291	369	3	874834388
188	259	3	875071443
650	232	3	891381634
851	480	5	875731406
637	544	3	882903914
786	174	4	882844294
450	203	4	882396799
92	363	3	886443455
650	644	3	891371061
897	523	5	879991186
533	403	3	879439341
795	168	5	881528760
894	1255	4	879896949
326	265	4	879876489
59	258	3	888202749
437	755	3	880143450
586	177	3	884061343
194	944	2	879551999
42	926	3	881105766
821	213	5	874793806
537	855	3	886030937
660	449	3	891201796
658	24	3	875145493
312	601	5	891699067
82	168	5	878769748
144	597	4	888104191
838	12	4	887067063
382	286	2	875945173
918	792	3	891986904
152	155	5	884018390
693	427	4	875484908
815	1078	2	878695903
405	1297	1	885546577
774	69	4	888556544
643	566	3	891449476
312	513	5	891698300
643	656	4	891447196
340	180	3	884991236
897	188	5	879991493
837	15	3	875721869
548	654	5	891044411
388	845	4	886437163
749	1136	4	878847804
311	495	4	884366066
294	547	3	877819972
318	69	5	884496572
408	334	2	889679901
788	754	4	880867477
792	597	3	877910478
796	22	4	892662523
640	96	5	874778240
591	285	5	891039565
568	1005	1	877907877
527	116	4	879456611
759	678	2	875227742
940	204	4	885922015
58	405	2	892242047
561	211	4	885808824
392	288	4	891037531
102	596	2	883748352
425	55	4	878737945
829	512	4	881698976
270	13	4	876954192
624	1114	4	879792557
721	322	4	877136891
406	692	3	880131792
660	50	4	891197980
805	550	3	881694854
429	1010	3	882386216
704	492	5	891397491
18	480	4	880129595
582	240	4	882961804
416	196	5	893214128
148	173	5	877017054
451	263	2	879012811
790	1118	3	885156046
492	478	2	879969583
474	44	3	887926998
294	249	5	877819941
745	98	5	880123905
95	515	5	879197329
848	480	5	887040025
676	302	5	892685224
298	196	4	884182891
881	98	5	876537612
602	118	3	888638703
60	495	3	883327639
455	678	3	878585344
79	1161	2	891271697
279	231	2	879573060
896	29	2	887160916
293	429	4	888906045
666	1045	4	880567974
345	262	5	884901701
295	132	5	879517348
653	151	3	878866475
389	693	4	880088038
916	930	2	880843934
763	588	4	878918213
456	1547	4	881373948
13	223	5	882139901
99	294	4	885678453
671	7	5	875388719
606	651	4	880926018
145	240	5	875270764
881	139	3	876538922
449	459	4	879958803
639	57	3	891239862
642	1503	2	885602446
896	452	3	887161564
626	923	5	887772922
110	849	3	886988664
290	174	5	880473891
429	227	2	882385934
643	273	3	891445287
7	99	5	891352557
654	174	5	887864727
864	663	4	888887248
293	435	4	888906464
497	128	4	879362496
519	336	5	883248595
311	521	4	884366686
690	746	2	881177532
298	151	3	884183952
144	160	2	888106181
679	290	2	884487715
276	436	4	874792711
296	482	5	884197330
495	444	3	888636958
777	180	5	875980306
551	825	5	892784049
87	297	3	879877404
825	257	4	880931887
200	951	5	884130014
851	875	5	884205151
254	29	2	886474847
214	518	3	891544000
659	526	5	891332224
118	655	5	875385136
400	321	4	885676452
516	660	5	891290593
391	188	3	877399658
588	403	3	890027525
279	945	5	879647064
334	185	4	891545950
405	1224	1	885546487
377	272	5	891295989
840	89	5	891204418
474	208	3	887925497
217	22	5	889069741
650	217	3	891389162
311	54	4	884366439
18	174	4	880130613
495	86	5	888637768
488	485	3	891294298
339	1135	2	891033898
416	123	4	876697205
838	179	5	887067340
307	395	3	877121789
796	423	4	892690262
903	369	4	891032101
666	1013	3	880314029
267	265	5	878972903
295	951	5	879517893
758	62	2	881978368
825	1013	2	881185672
659	157	4	891383636
738	662	4	875350418
250	288	4	878088970
339	121	3	891035454
460	124	4	882912150
438	1028	2	879868529
825	1049	3	880756834
880	779	3	880167965
277	742	4	879543845
145	1	3	882181396
429	153	4	882385090
301	1013	3	882075286
870	191	3	881001249
592	483	5	882955613
94	428	5	891725332
64	50	5	889737914
276	428	4	874791870
825	979	4	889021134
880	40	2	880174904
484	122	2	889974407
343	88	4	876405130
543	179	4	874862879
721	50	5	877138584
355	324	4	879486422
939	756	5	880261532
880	124	5	880166847
847	173	5	878940332
796	776	4	893219065
450	403	4	887660440
660	542	2	891201887
151	425	4	879528647
796	1197	3	892660955
299	655	3	889502979
213	174	5	878955848
368	396	2	889783617
766	496	5	891309767
181	107	1	878963343
655	325	2	887425197
81	283	4	876533504
749	841	3	878850768
865	405	2	880144194
493	323	4	884129979
464	257	4	878355088
437	98	5	880141962
774	423	1	888556634
327	42	3	887746665
452	259	2	888494119
527	673	4	879456587
222	94	3	878184866
570	886	2	881262534
833	160	5	875124535
336	998	1	877757062
930	190	4	879535492
189	639	4	893265893
57	405	4	883697459
707	57	4	886287310
770	748	5	875971655
290	64	4	880474034
639	513	4	891239030
194	179	4	879521329
913	741	4	881037004
805	248	4	881683074
217	118	4	889070087
94	174	4	885870231
144	319	3	888103509
294	79	4	889854323
6	95	2	883602133
387	42	4	886480548
313	385	4	891015296
73	289	2	888792410
92	179	5	875653077
374	234	4	880396256
7	215	4	891351624
618	62	2	891309697
417	551	3	879649224
393	497	4	889555021
458	357	3	886397275
934	199	4	891191778
59	742	3	888203053
875	923	5	876465370
689	150	4	876676134
107	268	4	891264387
268	68	4	875744173
161	22	2	891171282
118	258	5	875385386
387	294	2	886484413
727	100	2	883708830
298	274	3	884183640
389	732	4	880087850
223	300	3	891548712
806	186	4	882387925
106	162	5	881450758
916	475	4	880843334
346	333	4	886273342
561	92	3	885809897
371	663	5	880435238
43	3	2	884029543
721	264	1	877135806
882	546	2	879863031
189	28	4	893266298
145	566	5	875272010
467	248	3	879532651
92	720	3	875813022
1	7	4	875071561
799	331	4	879253795
60	489	5	883326682
870	647	4	879270400
828	83	3	891036826
321	212	3	879440342
536	63	4	882360802
405	377	1	885547690
145	265	5	875272131
894	121	3	880993662
95	473	4	879193353
936	274	3	886832858
37	7	4	880915528
355	286	5	879485423
320	248	5	884750644
610	56	3	888703213
399	809	3	882352357
798	728	4	875914458
276	31	4	874795704
930	523	2	879535574
724	269	4	883756996
666	638	3	880139563
506	684	5	874873529
178	684	5	882827019
294	7	4	877819563
13	184	1	882397011
688	879	5	884153712
474	509	5	887927457
303	554	2	879484500
537	460	2	886030442
804	528	4	879443048
214	154	3	891544000
84	628	3	883450434
481	210	4	885828165
447	286	2	878855082
308	566	4	887739014
883	989	5	891692168
648	231	2	884882987
401	481	3	891033014
409	6	4	881109306
298	294	3	884184024
494	9	2	879541404
122	511	5	879270084
731	606	3	886182366
246	69	3	884921202
512	56	5	888579996
766	134	5	891308968
102	326	3	879082298
724	346	1	883757703
394	121	4	880888452
773	14	5	888538620
864	655	4	888887128
849	625	5	879695420
654	111	4	887863635
437	287	2	881000931
325	357	4	891477957
234	1035	3	892335142
123	185	4	879873120
95	415	3	888956582
439	93	4	882893737
162	628	4	877635897
378	528	5	880056034
172	772	1	875537099
200	227	5	884129006
632	258	4	879459777
237	423	4	879376487
233	193	4	877663646
872	405	4	888479151
560	617	3	879975661
693	942	2	875482396
934	581	2	891193814
837	16	2	875721793
666	210	2	880139493
751	227	4	889298892
115	596	1	881170663
880	931	3	880243564
406	73	2	880131704
409	855	4	881108246
588	73	3	890026262
291	212	4	874868027
716	566	3	879796010
363	298	5	891499411
588	268	5	890014648
397	8	4	885349913
346	550	4	886273914
318	294	4	884469971
56	233	1	892679308
837	289	5	875721539
399	977	3	882341607
110	689	3	886987584
741	742	4	891455766
788	696	3	880871173
254	449	5	886475446
491	654	5	891189306
645	430	5	892054797
173	984	4	877556988
130	508	4	874953557
14	50	5	890881557
899	2	3	884122563
496	1286	2	876065382
331	180	5	877196567
136	56	4	882848783
696	899	3	886403673
435	778	4	884131844
382	56	5	875946830
417	1047	4	879646388
747	127	5	888639362
502	323	4	883702447
682	127	5	888517011
623	194	5	891035112
650	209	3	891382032
591	956	4	891031286
401	188	1	891033267
125	709	3	879454891
159	258	4	893255836
269	139	1	891451492
118	672	4	875385257
363	760	1	891499993
286	99	4	878141681
209	321	4	883461108
488	493	3	891294297
234	273	3	892336165
730	410	1	880310440
37	174	5	880915810
13	847	4	882139937
303	302	4	879465986
693	673	4	875483050
758	831	4	882054415
24	237	4	875323002
901	237	3	877126757
345	223	5	884902317
380	610	2	885478886
425	743	4	878739054
453	1017	3	887942122
408	288	4	889679791
363	171	5	891495849
253	188	4	891628416
104	10	2	888465413
244	114	4	880603219
119	1260	5	874781547
296	61	3	884197287
250	95	5	878090499
37	841	3	880915711
5	406	1	875635807
943	566	4	888639886
659	186	3	891385197
929	98	5	879640394
806	156	4	882388128
561	473	3	885810428
718	257	4	883348845
555	258	3	879962096
130	144	5	875216717
472	226	5	875982867
940	319	2	884800944
290	568	3	880474716
889	193	4	880180191
276	647	4	874790903
323	619	3	878739519
880	226	4	880167806
48	680	3	879434330
601	410	4	876347113
450	174	5	882374422
648	56	1	884881592
561	794	2	885809731
796	197	3	892676231
293	877	2	888904265
22	265	3	878888066
379	172	4	880525400
655	916	2	892436455
70	128	4	884067339
913	318	4	880794731
804	121	4	879442377
715	28	5	875963242
128	15	4	879968827
305	708	3	886324963
532	831	2	874790629
279	153	5	891209077
624	257	3	879793269
219	616	5	889403435
487	820	3	883444884
303	227	3	879542884
787	313	5	888979547
59	755	4	888206254
10	205	5	877888812
69	1134	5	882072998
804	926	4	879443993
128	58	3	879968008
864	73	5	888888994
394	141	3	880888815
535	203	3	879619035
18	170	5	880130515
399	511	3	882341848
234	276	3	891228196
452	203	3	875275561
288	196	5	886373474
586	234	3	884060614
269	93	3	891446580
535	461	3	879617663
279	461	3	875306820
323	328	3	878739029
272	201	3	879455113
825	411	3	889021134
916	393	2	880845067
605	293	3	879366256
747	408	5	888639481
854	289	2	882811962
201	582	5	884111873
247	340	3	893081396
507	316	5	889964844
500	1009	4	883865532
624	273	4	879793129
298	427	5	884127369
222	239	5	878184392
264	235	5	886122952
327	239	3	887819316
221	588	3	875246209
616	328	3	891224590
67	827	3	875379322
882	28	5	879867508
540	269	4	882156584
757	554	3	888466683
159	24	5	880989865
332	181	5	887916529
13	300	1	881515736
303	168	5	879467223
696	245	4	886404208
527	23	5	879456611
19	201	3	885412839
254	133	5	886473158
880	940	3	880175157
847	66	3	878941398
886	177	4	876031973
492	511	5	879969879
749	139	4	878850084
297	282	3	874954845
934	405	5	891189819
537	750	3	886028498
642	1029	3	885606271
283	70	4	879298206
635	13	2	878879164
379	1075	3	888044628
428	343	2	885944093
881	576	3	876538824
562	501	5	879196653
193	301	4	889123257
655	794	1	887431019
582	748	3	882960601
405	202	4	885547221
92	466	4	875811549
854	511	4	882814298
684	716	2	878761751
417	1288	1	879646741
360	210	4	880356166
473	268	5	878156932
239	135	5	889178762
922	11	5	891450401
798	571	3	875914458
653	64	4	878867272
625	732	3	891263960
276	975	3	874836629
737	137	5	884314694
612	480	4	875325049
537	185	4	886030805
43	283	2	883955415
201	583	1	884112352
889	204	4	880179757
151	328	3	879523838
593	9	3	875659306
680	169	5	876816162
244	191	5	880605766
894	904	4	890409804
189	1056	3	893265123
943	655	4	888639269
503	285	4	884637911
877	164	5	882678547
658	117	4	875145879
308	132	3	887737891
203	294	2	880433398
31	153	4	881548110
627	658	3	879530536
659	164	4	891384606
932	235	2	891250770
406	513	5	879445378
347	692	4	881654679
598	748	4	886711034
463	19	5	877385341
788	708	2	880869908
347	288	5	881652118
868	755	4	877112184
514	384	3	876067623
203	181	5	880434278
157	298	4	886889876
399	576	3	882350563
514	587	4	880210105
150	278	2	878746889
303	203	5	879467669
848	186	5	887039271
345	655	4	884991851
389	630	3	880087389
786	231	2	882844127
92	1042	3	875907079
452	614	3	875562198
790	546	1	884461590
92	1215	2	890251747
219	882	3	889386741
198	179	4	884209264
913	346	3	883110406
478	218	3	889396731
234	843	2	892334400
828	306	3	891033342
579	303	3	880951494
59	196	5	888205088
269	522	5	891447773
290	66	4	880731963
58	1012	4	884304627
22	168	5	878886517
529	294	4	882535466
1	216	5	876892701
233	357	5	877661553
339	181	4	891033898
268	51	3	875745202
201	772	5	884113343
883	227	3	891696930
642	596	5	885604113
417	762	3	879646712
458	194	2	886397504
805	428	5	881704337
292	462	3	881105657
906	240	3	879435758
650	121	3	891369836
56	746	4	892676885
862	1110	5	879305386
116	1255	2	876453377
533	174	4	879191184
7	503	4	891353950
712	94	4	874957005
145	393	5	875273174
325	517	4	891478219
829	237	3	891204271
473	20	3	878157568
222	431	4	881059461
429	159	3	882386051
154	302	4	879138235
792	696	3	877910241
62	302	3	879371909
181	931	1	878963205
643	223	4	891447696
778	230	2	890804025
576	323	3	886960604
905	100	4	884983888
72	581	4	880036996
476	268	4	883365503
94	1089	2	891724829
280	584	4	891701223
455	241	4	879111808
890	427	5	882405586
936	181	4	886832596
293	939	2	888906516
497	1177	1	879363111
603	450	3	891955972
92	135	4	875652981
416	92	3	878880244
749	228	5	878848828
847	109	5	878938982
746	89	4	885075243
90	489	5	891384357
370	174	3	879434587
167	1126	5	892738418
276	200	5	874792663
869	181	3	884490825
280	86	4	891700475
405	1405	1	885549745
99	789	4	885680176
283	407	3	879297867
213	455	4	878870749
665	194	3	884294671
250	293	4	878089921
222	1226	4	883815840
151	945	5	879524419
664	1	4	878090087
460	14	5	882912418
815	125	5	878692242
130	472	4	876251072
63	508	4	875747752
553	153	5	879949107
338	488	5	879438449
112	754	4	884992508
786	198	5	882843753
279	386	3	889985007
286	89	4	877533381
392	321	5	891037685
851	332	1	884205263
385	408	5	879443065
931	127	5	891037521
892	431	4	886607957
435	84	2	884133757
577	181	5	880474612
82	511	3	878769948
782	948	2	891499699
23	153	4	874786438
194	317	4	879521657
786	405	4	882842311
119	64	4	874781460
97	189	4	884238887
29	879	3	882821161
144	690	3	888103573
95	416	4	888954961
643	94	4	891450240
379	230	4	880525540
417	73	3	879648343
269	1165	1	891446904
815	1039	5	878693870
58	135	4	884305150
458	423	2	886396314
234	16	2	891227771
487	156	4	883446027
345	88	4	884992940
829	116	4	881698644
52	235	2	882922806
708	930	3	892719363
38	153	5	892430369
213	192	5	878955474
883	1041	3	891694603
328	651	5	885046580
526	272	5	885681860
715	257	4	875962423
870	640	3	886883147
407	747	3	876339940
405	543	1	885549407
59	510	4	888204502
235	1134	4	889655723
452	76	4	875562410
210	135	5	887736352
595	274	3	886921584
645	216	4	892054732
907	356	4	880159937
405	437	1	885548435
435	187	4	884131489
417	106	2	879646741
73	153	3	888626007
6	308	3	883600445
59	427	5	888204309
885	419	4	885716328
287	952	4	875334036
320	173	5	884750946
336	1188	3	877757418
57	1	5	883698581
66	7	3	883601355
405	522	1	885545975
13	506	5	882140691
151	1039	4	879524471
618	192	5	891307367
848	1021	5	887043777
437	969	4	881001888
263	484	4	891298107
468	39	3	875296309
276	97	3	874787549
840	517	4	891204322
197	385	2	891409893
774	523	2	888555964
357	287	4	878952265
758	652	5	881975853
933	182	4	874854853
144	1039	4	888105587
854	487	4	882813990
75	508	4	884050102
315	271	3	879799546
755	748	4	882570141
234	1	3	891227689
517	405	4	892659893
326	97	4	879874897
458	181	2	886396824
365	269	4	891303357
102	13	3	892991118
406	228	3	884630974
130	246	4	874953698
54	871	5	880938547
234	984	2	891033966
629	327	3	880116201
62	924	1	879373175
425	252	2	878739054
429	468	3	882384896
331	182	4	877196567
429	382	3	882386601
881	233	3	876538922
766	507	3	891309878
655	508	3	887426030
327	952	2	887819354
601	479	4	876349358
834	25	3	890862468
436	81	3	887770244
92	1033	2	890251592
32	455	2	883717796
59	640	5	888206445
178	276	3	882823978
263	357	5	891299573
458	469	4	886397377
271	8	4	885848770
480	302	4	891207539
95	1227	2	880572581
144	533	4	888104258
256	802	3	882164955
606	951	2	880928181
795	431	4	883253193
527	474	3	879455792
707	318	5	880061699
908	264	3	879722206
807	89	4	892528470
243	468	3	879988298
293	1226	3	888905198
290	1	5	880474327
864	123	4	888890594
195	809	3	877835548
715	380	3	875965058
23	1	5	874784615
805	231	3	881694978
923	307	4	880386897
932	654	5	891249877
627	68	4	879531429
299	485	4	877881320
79	222	4	891271957
236	9	5	890116792
642	812	4	886455357
806	405	3	882385762
290	1079	2	880732771
104	546	1	888465491
654	216	4	887864432
604	637	4	883668261
489	324	3	891445320
301	53	1	882078883
503	452	1	879454950
239	701	5	889179544
276	1006	3	874787353
194	402	3	879524008
334	430	4	891546206
291	627	4	875086991
208	781	3	883108498
933	28	4	874853977
343	208	4	876404426
758	580	4	881974880
868	80	2	877111453
283	409	4	879297442
295	79	4	879517600
279	864	5	875296829
339	5	3	891034953
638	127	2	876694861
745	177	3	880123572
749	186	4	878847862
833	640	3	875123986
711	317	4	879993173
840	173	5	891204356
880	56	5	880167731
746	157	4	885075590
764	111	4	876243595
378	215	4	880055336
92	1049	1	890251826
224	221	2	888103812
495	218	4	888635080
561	772	4	885808715
437	451	5	880143115
738	164	5	892844112
1	17	3	875073198
327	886	2	887737493
634	245	3	875729217
593	451	3	875672999
92	13	4	886443292
59	116	4	888203018
458	844	4	886394576
1	190	5	875072125
846	89	5	883948003
840	209	4	891204418
497	805	3	879362835
592	533	4	882608827
327	1131	4	887822736
151	741	2	879524394
314	280	3	877887034
761	201	2	876190511
894	702	4	882404768
655	200	4	887473639
94	496	3	885873159
467	24	4	879532496
121	122	2	891390501
265	107	1	875320398
698	486	4	886366815
435	585	3	884133447
55	89	5	878176398
758	258	4	880672230
929	50	4	878402162
116	1216	3	876452582
605	294	4	879365219
174	407	1	886515295
653	380	3	880151984
495	50	5	888632134
303	1509	1	879544435
887	472	4	881378402
328	657	4	885046134
94	587	4	891721078
767	28	4	891462759
514	154	4	875462689
585	170	5	891282573
92	193	4	875654222
913	423	3	881368310
307	736	3	877118152
181	326	1	878961709
122	699	5	879270541
504	942	4	887841136
193	487	5	889124287
16	155	3	877719157
132	484	4	891278807
943	546	4	875502229
385	262	4	884153000
886	33	4	876033088
119	298	4	874775038
798	72	3	875638883
271	546	2	885848102
483	900	3	885170586
42	168	3	881107773
280	231	3	891701974
750	288	4	879445808
463	410	1	890530286
528	69	3	886101761
336	3	1	877758935
924	300	2	884337243
232	750	3	885939690
249	198	5	879572349
70	135	4	884065387
621	559	5	874964915
804	1016	4	879441099
811	892	4	886377530
588	283	4	890015835
279	397	4	890780547
64	56	5	889737542
618	191	4	891307175
821	742	4	874793130
513	222	5	885062519
538	176	4	877106918
894	736	4	882404572
749	414	4	878848189
360	174	3	880356240
69	288	5	882027173
1	250	4	874965706
405	1111	1	885547360
779	7	3	875993165
645	367	3	892055039
567	607	4	882426762
234	951	1	892334766
382	25	2	875945880
214	179	5	892668130
327	82	2	887820448
56	144	5	892910796
89	936	5	879461219
169	50	5	891359250
484	28	5	880937193
235	648	4	889655662
510	678	4	887667780
509	751	3	883590443
514	58	4	875462689
455	662	4	879111554
748	180	4	879454958
918	658	3	891987059
303	228	4	879467574
198	1244	2	884206659
293	509	3	888905948
297	984	1	881707865
593	949	2	875672949
529	264	2	882535820
805	71	3	881695560
711	731	4	879994656
201	116	1	884112800
933	160	3	874853755
406	117	4	879539824
255	565	1	883216748
830	226	5	891561806
579	238	3	880952201
682	420	3	888523115
472	748	5	875977682
504	70	3	887838869
472	1091	4	875982804
618	942	2	891309293
224	556	1	888103942
890	663	4	882402949
623	211	3	891034814
450	281	4	882399664
344	244	3	889814600
747	1020	4	888639642
474	210	5	887928562
552	748	4	879220651
91	529	4	891438977
763	730	5	878923456
181	245	2	878961369
624	300	4	879792132
95	211	3	879197652
690	194	4	881177349
916	238	4	880845011
437	47	4	880140534
805	151	5	881705810
456	265	3	881374048
451	260	5	879012580
900	129	4	877833080
42	58	5	881108040
943	1074	4	888640250
442	54	3	883391274
663	815	4	889492759
870	736	1	879901654
537	584	2	886031678
407	161	2	876338279
189	501	4	893265893
294	827	1	889243393
617	611	4	883789386
883	315	3	891691353
83	255	5	887665422
655	219	2	890497653
524	646	5	884637347
64	919	4	889739834
846	1451	4	883948089
307	114	5	879283169
708	274	4	877326086
301	527	4	882076238
560	121	3	879976705
405	1394	1	885549903
900	284	2	877833287
770	334	5	876597960
450	287	4	887660504
308	237	3	887737383
894	898	4	883518875
110	326	4	886987417
11	713	5	891903024
324	273	5	880575449
130	300	5	874953239
932	399	4	891251798
294	255	3	889241958
807	252	4	893084689
514	1115	4	875462826
790	559	3	885156773
343	1140	3	876405943
796	185	4	893194548
383	514	5	891192949
293	942	4	888907210
357	258	4	878951101
416	98	5	893213644
77	246	5	884732808
537	1404	2	886032204
749	98	5	878847404
385	568	3	879446465
308	605	4	887740603
280	928	5	891700850
934	648	3	891190695
59	95	2	888204758
498	631	3	881957905
758	249	4	880672782
425	288	5	878737512
200	265	5	884128372
796	218	3	893194607
683	588	4	893286584
456	22	4	881373573
299	475	4	877877600
640	2	4	874778568
124	174	3	890287317
454	248	3	881959238
616	748	3	891224840
838	9	4	887063696
643	114	4	891446854
220	289	4	881198113
268	699	3	875744712
634	333	4	881007052
435	748	4	884130765
682	327	3	888518299
896	27	1	887235026
397	457	1	875063722
843	227	3	879443908
815	443	3	878695055
727	219	3	883712476
154	484	4	879139096
393	810	4	889731138
263	480	3	891298453
796	559	3	893218453
818	269	3	891870173
60	71	3	883327948
77	125	3	884733014
890	204	4	882403085
325	475	4	891478079
198	433	2	884208326
506	199	4	874874109
144	709	4	888105940
421	117	5	892241624
519	313	5	883248134
546	250	4	885141260
807	495	4	892530792
21	559	1	874951761
878	1092	3	880867444
301	871	4	882075148
398	655	4	875658967
327	328	2	887743600
456	32	4	881372911
291	735	4	874868027
168	930	3	884288243
548	346	4	891042624
532	1483	4	891909911
459	978	2	879563435
441	121	4	891035489
942	427	5	891283017
823	659	4	878437589
928	333	3	880937258
382	1142	3	875945451
84	194	5	883453617
577	939	5	880474933
649	50	4	891440235
504	543	4	887908861
181	322	1	878961814
610	568	4	888703648
454	519	2	888267455
224	949	3	888104057
843	530	3	879444670
868	474	4	877105882
387	530	4	886483099
566	166	4	881649709
298	479	5	884182685
194	44	4	879524007
766	202	3	891310281
591	238	5	891031228
861	736	4	881274672
897	125	4	879993314
235	7	4	889655723
179	538	4	892151231
256	487	5	882164231
524	1065	1	884636646
398	482	5	875657802
181	1163	2	878963086
279	109	5	880869018
387	410	3	886480789
899	471	4	884120007
595	127	5	886921199
782	294	3	891498381
846	28	5	883948685
592	69	5	882956201
782	295	2	891499321
295	739	4	879518319
789	1	3	880332089
416	496	5	893212572
716	192	3	879794870
782	1252	3	891500066
805	11	2	881694423
294	342	3	889241466
92	1073	5	875653271
639	865	1	891239427
5	414	3	875636691
378	458	4	880044697
835	488	5	891034117
291	421	4	875087352
320	54	4	884751209
311	750	5	884363706
405	364	1	885547766
472	367	5	892790953
565	10	5	891037453
854	127	4	882813933
